0 qid:00245 1:0.00000000 2:0.00000000 3:0.22990030 4:0.67366029 5:0.00000000 6:0.00000000 7:0.62129705 8:0.00000000 9:0.07183938 10:0.00000000 11:0.46998690 12:0.09763251 13:0.09763251 14:0.00000000 15:1.00000000 # ROUND-04-002-13_4_5
0 qid:00245 1:0.70731707 2:1.00000000 3:0.00000000 4:0.94792196 5:0.00000000 6:1.00000000 7:0.96110980 8:1.00000000 9:0.00000000 10:0.00000000 11:0.70045467 12:0.71959186 13:0.69782920 14:1.00000000 15:0.51699457 # ROUND-04-002-14_1_1
0 qid:00245 1:0.55238095 2:0.00000000 3:0.00000000 4:0.88257068 5:0.00000000 6:0.80714108 7:0.88443222 8:0.85558059 9:0.00000000 10:0.00000000 11:0.65603866 12:0.51338050 13:0.16242924 14:0.52366568 15:0.00000000 # ROUND-04-002-14_2_4
0 qid:00245 1:1.00000000 2:0.00000000 3:0.22990030 4:0.97228172 5:0.00000000 6:0.80714108 7:1.00000000 8:0.85558059 9:0.07183938 10:0.00000000 11:0.67004101 12:0.54788857 13:0.14132311 14:0.52366568 15:0.00000000 # ROUND-04-002-13_1_4
0 qid:00245 1:0.65483871 2:1.00000000 3:1.00000000 4:1.00000000 5:0.00000000 6:1.00000000 7:0.87788363 8:1.00000000 9:1.00000000 10:0.00000000 11:0.62595151 12:0.64984851 13:0.56349450 14:1.00000000 15:0.51699457 # ROUND-04-002-44_1_1
0 qid:00245 1:0.00000000 2:0.00000000 3:0.00000000 4:0.00000000 5:0.00000000 6:0.88255617 7:0.00000000 8:0.86374187 9:0.00000000 10:0.00000000 11:0.10526703 12:0.13632469 13:0.06388745 14:0.51699457 15:0.59546816 # ROUND-04-002-14_6_2
0 qid:00245 1:0.00000000 2:0.33870968 3:0.00000000 4:0.72630617 5:0.00000000 6:0.91503071 7:0.72183542 8:0.90732113 9:0.00000000 10:0.00000000 11:0.86939050 12:0.59683268 13:0.51605009 14:0.59546816 15:0.52366568 # ROUND-04-002-14_3_3
0 qid:00245 1:0.55238095 2:1.00000000 3:0.00000000 4:0.88257068 5:0.00000000 6:1.00000000 7:0.88443222 8:1.00000000 9:0.00000000 10:0.00000000 11:1.00000000 12:1.00000000 13:0.58619769 14:1.00000000 15:0.51699457 # ROUND-04-002-14_2_1
0 qid:00245 1:0.32222222 2:0.00000000 3:0.00000000 4:0.48914457 5:0.00000000 6:0.88255617 7:0.58167263 8:0.86374187 9:0.00000000 10:0.00000000 11:0.21994809 12:0.23897880 13:0.17367440 14:0.51699457 15:0.59546816 # ROUND-04-002-14_5_2
0 qid:00245 1:0.00000000 2:1.00000000 3:0.22990030 4:0.61329639 5:0.00000000 6:1.00000000 7:0.56907982 8:1.00000000 9:0.07183938 10:0.00000000 11:0.41432208 12:0.45173955 13:0.55726832 14:1.00000000 15:0.51699457 # ROUND-04-002-13_3_1
0 qid:00245 1:0.36250000 2:0.00000000 3:0.00000000 4:0.84357265 5:0.00000000 6:0.80714108 7:0.89107623 8:0.85558059 9:0.00000000 10:0.00000000 11:0.73654791 12:0.55071493 13:0.00000000 14:0.52366568 15:0.00000000 # ROUND-04-002-14_4_4
0 qid:00245 1:0.41428571 2:0.33870968 3:0.22990030 4:0.91401466 5:0.00000000 6:0.91503071 7:0.87242740 8:0.90732113 9:0.07183938 10:0.00000000 11:0.69102962 12:0.76780929 13:0.61288833 14:0.59546816 15:0.52366568 # ROUND-04-002-13_2_3
0 qid:00245 1:0.00000000 2:0.33870968 3:0.22990030 4:0.61329639 5:0.00000000 6:0.91503071 7:0.56907982 8:0.90732113 9:0.07183938 10:0.00000000 11:0.52705294 12:0.57354021 13:0.62053926 14:0.59546816 15:0.52366568 # ROUND-04-002-13_3_3
0 qid:00245 1:0.00000000 2:1.00000000 3:0.00000000 4:0.72630617 5:0.00000000 6:1.00000000 7:0.72183542 8:1.00000000 9:0.00000000 10:0.00000000 11:0.56656778 12:0.59425866 13:0.87773480 14:1.00000000 15:0.51699457 # ROUND-04-002-14_3_1
0 qid:00245 1:0.65483871 2:0.00000000 3:1.00000000 4:1.00000000 5:0.00000000 6:0.80714108 7:0.87788363 8:0.85558059 9:1.00000000 10:0.00000000 11:0.60269124 12:0.47356709 13:0.05883340 14:0.52366568 15:0.00000000 # ROUND-04-002-44_1_4
0 qid:00245 1:0.36250000 2:1.00000000 3:0.00000000 4:0.84357265 5:0.00000000 6:1.00000000 7:0.89107623 8:1.00000000 9:0.00000000 10:0.00000000 11:0.65839574 12:0.68021996 13:0.57096679 14:1.00000000 15:0.51699457 # ROUND-04-002-14_4_1
0 qid:00245 1:0.00000000 2:0.00000000 3:0.22990030 4:0.61329639 5:0.00000000 6:0.88255617 7:0.56907982 8:0.86374187 9:0.07183938 10:0.00000000 11:0.41432208 12:0.55726832 13:0.57354021 14:0.51699457 15:0.59546816 # ROUND-04-002-13_3_2
0 qid:00245 1:0.32222222 2:0.33870968 3:0.00000000 4:0.48914457 5:0.00000000 6:0.91503071 7:0.58167263 8:0.90732113 9:0.00000000 10:0.00000000 11:0.18704092 12:0.17367440 13:0.37419629 14:0.59546816 15:0.52366568 # ROUND-04-002-14_5_3
0 qid:00245 1:0.55238095 2:0.00000000 3:0.00000000 4:0.88257068 5:0.00000000 6:0.00000000 7:0.88443222 8:0.00000000 9:0.00000000 10:0.00000000 11:0.48016987 12:0.16242924 13:0.16242924 14:0.00000000 15:1.00000000 # ROUND-04-002-14_2_5
0 qid:00245 1:1.00000000 2:0.33870968 3:0.22990030 4:0.97228172 5:0.00000000 6:0.91503071 7:1.00000000 8:0.90732113 9:0.07183938 10:0.00000000 11:0.57179659 12:0.69112125 13:0.54788857 14:0.59546816 15:0.52366568 # ROUND-04-002-13_1_3
0 qid:00245 1:0.70731707 2:0.00000000 3:0.00000000 4:0.94792196 5:0.00000000 6:0.00000000 7:0.96110980 8:0.00000000 9:0.00000000 10:0.00000000 11:0.77568610 12:0.08030597 13:0.08030597 14:0.00000000 15:1.00000000 # ROUND-04-002-14_1_5
0 qid:00245 1:0.32222222 2:1.00000000 3:0.00000000 4:0.48914457 5:0.00000000 6:1.00000000 7:0.58167263 8:1.00000000 9:0.00000000 10:0.00000000 11:0.21994809 12:0.26978362 13:0.23897880 14:1.00000000 15:0.51699457 # ROUND-04-002-14_5_1
0 qid:00245 1:0.00000000 2:0.33870968 3:0.22990030 4:0.67366029 5:0.00000000 6:0.91503071 7:0.62129705 8:0.90732113 9:0.07183938 10:0.00000000 11:0.47807135 12:0.37208497 13:0.50384809 14:0.59546816 15:0.52366568 # ROUND-04-002-13_4_3
0 qid:00245 1:0.70731707 2:0.33870968 3:0.00000000 4:0.94792196 5:0.00000000 6:0.91503071 7:0.96110980 8:0.90732113 9:0.00000000 10:0.00000000 11:0.67720676 12:0.68759293 13:0.79001695 14:0.59546816 15:0.52366568 # ROUND-04-002-14_1_3
0 qid:00245 1:0.32222222 2:0.00000000 3:0.00000000 4:0.48914457 5:0.00000000 6:0.00000000 7:0.58167263 8:0.00000000 9:0.00000000 10:0.00000000 11:0.33148668 12:0.07875231 13:0.07875231 14:0.00000000 15:1.00000000 # ROUND-04-002-14_5_5
0 qid:00245 1:0.00000000 2:0.00000000 3:0.22990030 4:0.67366029 5:0.00000000 6:0.80714108 7:0.62129705 8:0.85558059 9:0.07183938 10:0.00000000 11:0.32923126 12:0.50384809 13:0.09763251 14:0.52366568 15:0.00000000 # ROUND-04-002-13_4_4
0 qid:00245 1:0.55238095 2:0.33870968 3:0.00000000 4:0.88257068 5:0.00000000 6:0.91503071 7:0.88443222 8:0.90732113 9:0.00000000 10:0.00000000 11:0.55795667 12:0.67801347 13:0.51338050 14:0.59546816 15:0.52366568 # ROUND-04-002-14_2_3
0 qid:00245 1:0.00000000 2:0.00000000 3:0.00000000 4:0.00000000 5:0.00000000 6:0.80714108 7:0.00000000 8:0.85558059 9:0.00000000 10:0.00000000 11:0.00000000 12:0.14327607 13:1.00000000 14:0.52366568 15:0.00000000 # ROUND-04-002-14_6_4
0 qid:00245 1:0.65483871 2:0.33870968 3:1.00000000 4:1.00000000 5:0.00000000 6:0.91503071 7:0.87788363 8:0.90732113 9:1.00000000 10:0.00000000 11:0.53370404 12:0.62807429 13:0.47356709 14:0.59546816 15:0.52366568 # ROUND-04-002-44_1_3
0 qid:00245 1:0.41428571 2:0.00000000 3:0.22990030 4:0.91401466 5:0.00000000 6:0.80714108 7:0.87242740 8:0.85558059 9:0.07183938 10:0.00000000 11:0.75196283 12:0.61288833 13:0.07014457 14:0.52366568 15:0.00000000 # ROUND-04-002-13_2_4
0 qid:00245 1:0.00000000 2:0.00000000 3:0.00000000 4:0.00000000 5:0.00000000 6:0.00000000 7:0.00000000 8:0.00000000 9:0.00000000 10:0.00000000 11:0.08480670 12:1.00000000 13:1.00000000 14:0.00000000 15:1.00000000 # ROUND-04-002-14_6_5
0 qid:00245 1:0.41428571 2:1.00000000 3:0.22990030 4:0.91401466 5:0.00000000 6:1.00000000 7:0.87242740 8:1.00000000 9:0.07183938 10:0.00000000 11:0.65471370 12:0.67677317 13:0.71076895 14:1.00000000 15:0.51699457 # ROUND-04-002-13_2_1
0 qid:00245 1:0.00000000 2:0.00000000 3:0.00000000 4:0.72630617 5:0.00000000 6:0.80714108 7:0.72183542 8:0.85558059 9:0.00000000 10:0.00000000 11:0.56931747 12:0.51605009 13:0.12485216 14:0.52366568 15:0.00000000 # ROUND-04-002-14_3_4
0 qid:00245 1:0.55238095 2:0.00000000 3:0.00000000 4:0.88257068 5:0.00000000 6:0.88255617 7:0.88443222 8:0.86374187 9:0.00000000 10:0.00000000 11:1.00000000 12:0.58619769 13:0.67801347 14:0.51699457 15:0.59546816 # ROUND-04-002-14_2_2
0 qid:00245 1:0.00000000 2:0.00000000 3:0.22990030 4:0.67366029 5:0.00000000 6:0.88255617 7:0.62129705 8:0.86374187 9:0.07183938 10:0.00000000 11:0.33883572 12:0.51141605 13:0.37208497 14:0.51699457 15:0.59546816 # ROUND-04-002-13_4_2
0 qid:00245 1:1.00000000 2:0.00000000 3:0.22990030 4:0.97228172 5:0.00000000 6:0.88255617 7:1.00000000 8:0.86374187 9:0.07183938 10:0.00000000 11:0.95783670 12:0.59915341 13:0.69112125 14:0.51699457 15:0.59546816 # ROUND-04-002-13_1_2
0 qid:00245 1:0.36250000 2:0.00000000 3:0.00000000 4:0.84357265 5:0.00000000 6:0.88255617 7:0.89107623 8:0.86374187 9:0.00000000 10:0.00000000 11:0.65839574 12:0.57096679 13:0.75337920 14:0.51699457 15:0.59546816 # ROUND-04-002-14_4_2
0 qid:00245 1:0.70731707 2:0.00000000 3:0.00000000 4:0.94792196 5:0.00000000 6:0.80714108 7:0.96110980 8:0.85558059 9:0.00000000 10:0.00000000 11:0.66627189 12:0.79001695 13:0.08030597 14:0.52366568 15:0.00000000 # ROUND-04-002-14_1_4
0 qid:00245 1:0.00000000 2:0.00000000 3:0.22990030 4:0.61329639 5:0.00000000 6:0.80714108 7:0.56907982 8:0.85558059 9:0.07183938 10:0.00000000 11:0.54443534 12:0.62053926 13:0.00990675 14:0.52366568 15:0.00000000 # ROUND-04-002-13_3_4
0 qid:00245 1:1.00000000 2:0.00000000 3:0.22990030 4:0.97228172 5:0.00000000 6:0.00000000 7:1.00000000 8:0.00000000 9:0.07183938 10:0.00000000 11:0.51703304 12:0.14132311 13:0.14132311 14:0.00000000 15:1.00000000 # ROUND-04-002-13_1_5
0 qid:00265 1:0.16666667 2:0.00000000 3:0.00000000 4:0.79389801 5:0.00000000 6:1.00000000 7:0.78266805 8:1.00000000 9:0.00000000 10:0.00000000 11:0.84524989 12:0.84831663 13:0.92923087 14:1.00000000 15:0.27910934 # ROUND-06-002-14_5_1
0 qid:00265 1:0.00000000 2:0.19047619 3:0.00217386 4:0.14678285 5:0.00000000 6:0.00000000 7:0.13168867 8:0.00870943 9:0.00647309 10:0.00000000 11:0.22294750 12:0.19804621 13:0.11298145 14:0.27910934 15:0.00000000 # ROUND-06-002-29_3_2
0 qid:00265 1:0.00000000 2:0.00000000 3:0.00217386 4:0.14678285 5:0.00000000 6:1.00000000 7:0.13168867 8:1.00000000 9:0.00647309 10:0.00000000 11:0.22294750 12:0.23834665 13:0.20379587 14:1.00000000 15:0.27910934 # ROUND-06-002-29_3_1
0 qid:00265 1:0.76086957 2:0.19047619 3:1.00000000 4:0.97494202 5:0.00000000 6:0.00000000 7:0.95372056 8:0.00870943 9:1.00000000 10:0.00000000 11:0.95728447 12:0.73974518 13:0.97128131 14:0.27910934 15:0.00000000 # ROUND-06-002-43_2_2
0 qid:00265 1:0.23809524 2:1.00000000 3:0.00217386 4:0.98033445 5:0.00000000 6:0.34534921 7:0.94544923 8:0.00000000 9:0.00647309 10:0.00000000 11:0.90597111 12:0.97178717 13:1.00000000 14:0.00000000 15:1.00000000 # ROUND-06-002-29_1_3
0 qid:00265 1:0.23809524 2:1.00000000 3:0.00000000 4:0.98033445 5:0.00000000 6:0.34534921 7:0.94544923 8:0.00000000 9:0.00000000 10:0.00000000 11:0.90597111 12:0.97178717 13:1.00000000 14:0.00000000 15:1.00000000 # ROUND-06-002-14_1_3
0 qid:00265 1:0.00000000 2:0.19047619 3:0.00217386 4:0.82270825 5:0.00000000 6:0.00000000 7:0.81576918 8:0.00870943 9:0.00647309 10:0.00000000 11:0.95711647 12:0.88886771 13:0.84860997 14:0.27910934 15:0.00000000 # ROUND-06-002-29_2_2
0 qid:00265 1:0.15625000 2:0.00000000 3:0.00000000 4:0.86191663 5:0.00000000 6:1.00000000 7:0.93489572 8:1.00000000 9:0.00000000 10:0.00000000 11:0.96377508 12:0.96449296 13:0.96330068 14:1.00000000 15:0.27910934 # ROUND-06-002-14_3_1
0 qid:00265 1:0.27777778 2:0.19047619 3:0.00000000 4:0.73832918 5:0.00000000 6:0.00000000 7:0.68715233 8:0.00870943 9:0.00000000 10:0.00000000 11:0.77950813 12:0.69994902 13:0.83260569 14:0.27910934 15:0.00000000 # ROUND-06-002-14_4_2
0 qid:00265 1:0.15625000 2:1.00000000 3:0.00000000 4:0.86191663 5:0.00000000 6:0.34534921 7:0.93489572 8:0.00000000 9:0.00000000 10:0.00000000 11:0.93483177 12:0.83987994 13:0.86426325 14:0.00000000 15:1.00000000 # ROUND-06-002-14_3_3
0 qid:00265 1:0.16666667 2:1.00000000 3:0.00000000 4:0.79389801 5:0.00000000 6:0.34534921 7:0.78266805 8:0.00000000 9:0.00000000 10:0.00000000 11:0.90105377 12:0.72361880 13:0.74462683 14:0.00000000 15:1.00000000 # ROUND-06-002-14_5_3
0 qid:00265 1:0.13888889 2:0.19047619 3:0.00000000 4:0.49597165 5:0.00000000 6:0.00000000 7:0.62954737 8:0.00870943 9:0.00000000 10:0.00000000 11:0.36758411 12:0.35991336 13:0.35293183 14:0.27910934 15:0.00000000 # ROUND-06-002-14_8_2
0 qid:00265 1:0.13888889 2:1.00000000 3:0.00000000 4:0.49597165 5:0.00000000 6:0.34534921 7:0.62954737 8:0.00000000 9:0.00000000 10:0.00000000 11:0.34697205 12:0.34297462 13:0.35293183 14:0.00000000 15:1.00000000 # ROUND-06-002-14_8_3
0 qid:00265 1:0.00000000 2:0.00000000 3:0.00000000 4:0.75872963 5:0.00000000 6:1.00000000 7:0.74161895 8:1.00000000 9:0.00000000 10:0.00000000 11:0.91417619 12:0.91587699 13:0.83630306 14:1.00000000 15:0.27910934 # ROUND-06-002-14_2_1
0 qid:00265 1:0.55555556 2:0.00000000 3:1.00000000 4:0.97734444 5:0.00000000 6:1.00000000 7:1.00000000 8:1.00000000 9:1.00000000 10:0.00000000 11:0.94057637 12:0.94175399 13:0.88961263 14:1.00000000 15:0.27910934 # ROUND-06-002-43_3_1
0 qid:00265 1:0.00000000 2:0.19047619 3:0.00000000 4:0.00000000 5:0.00000000 6:0.00000000 7:0.00000000 8:0.00870943 9:0.00000000 10:0.00000000 11:0.04218613 12:0.01981738 13:0.00000000 14:0.27910934 15:0.00000000 # ROUND-06-002-14_9_2
0 qid:00265 1:1.00000000 2:1.00000000 3:1.00000000 4:0.86526185 5:0.00000000 6:0.34534921 7:0.83456514 8:0.00000000 9:1.00000000 10:0.00000000 11:0.69251995 12:0.94867389 13:0.97621570 14:0.00000000 15:1.00000000 # ROUND-06-002-43_1_3
0 qid:00265 1:1.00000000 2:0.19047619 3:1.00000000 4:0.86526185 5:0.00000000 6:0.00000000 7:0.83456514 8:0.00870943 9:1.00000000 10:0.00000000 11:0.78395315 12:0.69861340 13:0.97621570 14:0.27910934 15:0.00000000 # ROUND-06-002-43_1_2
0 qid:00265 1:0.44117647 2:1.00000000 3:0.00000000 4:0.88880258 5:0.00000000 6:0.34534921 7:0.86475519 8:0.00000000 9:0.00000000 10:0.00000000 11:0.75867112 12:0.82355072 13:0.84745996 14:0.00000000 15:1.00000000 # ROUND-06-002-14_7_3
0 qid:00265 1:1.00000000 2:0.00000000 3:1.00000000 4:0.86526185 5:0.00000000 6:1.00000000 7:0.83456514 8:1.00000000 9:1.00000000 10:0.00000000 11:0.78395315 12:0.78823463 13:0.71889548 14:1.00000000 15:0.27910934 # ROUND-06-002-43_1_1
0 qid:00265 1:0.16666667 2:0.00000000 3:0.00000000 4:0.78997455 5:0.00000000 6:1.00000000 7:0.77713903 8:1.00000000 9:0.00000000 10:0.00000000 11:0.83876020 12:0.84195555 13:0.84917127 14:1.00000000 15:0.27910934 # ROUND-06-002-14_6_1
0 qid:00265 1:0.55555556 2:0.19047619 3:1.00000000 4:0.97734444 5:0.00000000 6:0.00000000 7:1.00000000 8:0.00870943 9:1.00000000 10:0.00000000 11:0.94057637 12:0.86451414 13:0.89817876 14:0.27910934 15:0.00000000 # ROUND-06-002-43_3_2
0 qid:00265 1:0.80000000 2:0.19047619 3:1.00000000 4:1.00000000 5:0.00000000 6:0.00000000 7:0.99696350 8:0.00870943 9:1.00000000 10:0.00000000 11:0.92475427 12:0.82127532 13:0.93088948 14:0.27910934 15:0.00000000 # ROUND-06-002-43_4_2
0 qid:00265 1:0.23809524 2:0.00000000 3:0.00217386 4:0.98033445 5:0.00000000 6:1.00000000 7:0.94544923 8:1.00000000 9:0.00647309 10:0.00000000 11:1.00000000 12:1.00000000 13:0.93419069 14:1.00000000 15:0.27910934 # ROUND-06-002-29_1_1
0 qid:00265 1:0.00000000 2:0.00000000 3:0.00000000 4:0.00000000 5:0.00000000 6:1.00000000 7:0.00000000 8:1.00000000 9:0.00000000 10:0.00000000 11:0.04218613 12:0.06116749 13:0.02039272 14:1.00000000 15:0.27910934 # ROUND-06-002-14_9_1
0 qid:00265 1:0.55555556 2:1.00000000 3:1.00000000 4:0.97734444 5:0.00000000 6:0.34534921 7:1.00000000 8:0.00000000 9:1.00000000 10:0.00000000 11:0.86177488 12:0.87283859 13:0.89817876 14:0.00000000 15:1.00000000 # ROUND-06-002-43_3_3
0 qid:00265 1:0.00000000 2:0.19047619 3:0.00000000 4:0.75872963 5:0.00000000 6:0.00000000 7:0.74161895 8:0.00870943 9:0.00000000 10:0.00000000 11:0.91417619 12:0.81270859 13:0.80535950 14:0.27910934 15:0.00000000 # ROUND-06-002-14_2_2
0 qid:00265 1:0.23809524 2:0.19047619 3:0.00217386 4:0.98033445 5:0.00000000 6:0.00000000 7:0.94544923 8:0.00870943 9:0.00647309 10:0.00000000 11:1.00000000 12:0.90783452 13:1.00000000 14:0.27910934 15:0.00000000 # ROUND-06-002-29_1_2
0 qid:00265 1:0.76086957 2:1.00000000 3:1.00000000 4:0.97494202 5:0.00000000 6:0.34534921 7:0.95372056 8:0.00000000 9:1.00000000 10:0.00000000 11:0.73448333 12:0.94387872 13:0.97128131 14:0.00000000 15:1.00000000 # ROUND-06-002-43_2_3
0 qid:00265 1:0.16666667 2:1.00000000 3:0.00000000 4:0.78997455 5:0.00000000 6:0.34534921 7:0.77713903 8:0.00000000 9:0.00000000 10:0.00000000 11:0.82167991 12:0.72044280 13:0.74135863 14:0.00000000 15:1.00000000 # ROUND-06-002-14_6_3
0 qid:00265 1:0.00000000 2:1.00000000 3:0.00217386 4:0.82270825 5:0.00000000 6:0.34534921 7:0.81576918 8:0.00000000 9:0.00647309 10:0.00000000 11:0.88662083 12:0.82466828 13:0.84860997 14:0.00000000 15:1.00000000 # ROUND-06-002-29_2_3
0 qid:00265 1:0.80000000 2:1.00000000 3:1.00000000 4:1.00000000 5:0.00000000 6:0.34534921 7:0.99696350 8:0.00000000 9:1.00000000 10:0.00000000 11:0.81766185 12:0.90462645 13:0.93088948 14:0.00000000 15:1.00000000 # ROUND-06-002-43_4_3
0 qid:00265 1:0.80000000 2:0.00000000 3:1.00000000 4:1.00000000 5:0.00000000 6:1.00000000 7:0.99696350 8:1.00000000 9:1.00000000 10:0.00000000 11:0.92475427 12:0.92624544 13:0.84511850 14:1.00000000 15:0.27910934 # ROUND-06-002-43_4_1
0 qid:00265 1:0.15625000 2:0.19047619 3:0.00000000 4:0.86191663 5:0.00000000 6:0.00000000 7:0.93489572 8:0.00870943 9:0.00000000 10:0.00000000 11:0.96377508 12:0.93612324 13:0.86426325 14:0.27910934 15:0.00000000 # ROUND-06-002-14_3_2
0 qid:00265 1:0.27777778 2:1.00000000 3:0.00000000 4:0.73832918 5:0.00000000 6:0.34534921 7:0.68715233 8:0.00000000 9:0.00000000 10:0.00000000 11:0.69388257 12:0.80911553 13:0.83260569 14:0.00000000 15:1.00000000 # ROUND-06-002-14_4_3
0 qid:00265 1:0.44117647 2:0.19047619 3:0.00000000 4:0.88880258 5:0.00000000 6:0.00000000 7:0.86475519 8:0.00870943 9:0.00000000 10:0.00000000 11:0.87869203 12:0.76345363 13:0.84745996 14:0.27910934 15:0.00000000 # ROUND-06-002-14_7_2
0 qid:00265 1:0.00000000 2:1.00000000 3:0.00000000 4:0.00000000 5:0.00000000 6:0.34534921 7:0.00000000 8:0.00000000 9:0.00000000 10:0.00000000 11:0.00000000 12:0.00000000 13:0.00000000 14:0.00000000 15:1.00000000 # ROUND-06-002-14_9_3
0 qid:00265 1:0.27777778 2:0.00000000 3:0.00000000 4:0.73832918 5:0.00000000 6:1.00000000 7:0.68715233 8:1.00000000 9:0.00000000 10:0.00000000 11:0.77950813 12:0.78387770 13:0.72026987 14:1.00000000 15:0.27910934 # ROUND-06-002-14_4_1
0 qid:00265 1:0.23809524 2:0.00000000 3:0.00000000 4:0.98033445 5:0.00000000 6:1.00000000 7:0.94544923 8:1.00000000 9:0.00000000 10:0.00000000 11:1.00000000 12:1.00000000 13:0.93419069 14:1.00000000 15:0.27910934 # ROUND-06-002-14_1_1
0 qid:00265 1:0.16666667 2:0.19047619 3:0.00000000 4:0.79389801 5:0.00000000 6:0.00000000 7:0.78266805 8:0.00870943 9:0.00000000 10:0.00000000 11:0.84524989 12:0.90301463 13:0.74462683 14:0.27910934 15:0.00000000 # ROUND-06-002-14_5_2
0 qid:00265 1:0.23809524 2:0.19047619 3:0.00000000 4:0.98033445 5:0.00000000 6:0.00000000 7:0.94544923 8:0.00870943 9:0.00000000 10:0.00000000 11:1.00000000 12:0.90783452 13:1.00000000 14:0.27910934 15:0.00000000 # ROUND-06-002-14_1_2
0 qid:00265 1:0.00000000 2:1.00000000 3:0.00000000 4:0.75872963 5:0.00000000 6:0.34534921 7:0.74161895 8:0.00000000 9:0.00000000 10:0.00000000 11:0.80892192 12:0.78263803 13:0.80535950 14:0.00000000 15:1.00000000 # ROUND-06-002-14_2_3
