0 qid:00242 1:0.78095238 2:0.00000000 3:0.00000000 4:0.89713839 5:0.00000000 6:0.12337363 7:0.92021975 8:0.12117610 9:0.00000000 10:0.00000000 11:0.46478203 12:0.39044796 13:0.51469092 14:0.00000000 15:1.00000000 # ROUND-04-002-14_2_4
0 qid:00242 1:0.78095238 2:0.41428571 3:0.00000000 4:0.89713839 5:0.00000000 6:0.69520606 7:0.92021975 8:0.70395307 9:0.00000000 10:0.00000000 11:1.00000000 12:0.70150412 13:0.61267856 14:0.52721242 15:0.25829447 # ROUND-04-002-14_2_2
0 qid:00242 1:0.00000000 2:0.00000000 3:0.00000000 4:0.75275831 5:0.00000000 6:0.12337363 7:0.75104365 8:0.12117610 9:0.00000000 10:0.00000000 11:0.41215819 12:0.42822313 13:0.56448638 14:0.00000000 15:1.00000000 # ROUND-04-002-14_3_4
0 qid:00242 1:0.00000000 2:0.41428571 3:0.00000000 4:0.00000000 5:0.00000000 6:0.69520606 7:0.00000000 8:0.70395307 9:0.00000000 10:0.00000000 11:0.13824226 12:0.06336663 13:0.00000000 14:0.52721242 15:0.25829447 # ROUND-04-002-14_6_2
0 qid:00242 1:0.51250000 2:0.41428571 3:0.00000000 4:0.82373264 5:0.00000000 6:0.69520606 7:0.92713260 8:0.70395307 9:0.00000000 10:0.00000000 11:0.75632124 12:0.74016983 13:0.73575785 14:0.52721242 15:0.25829447 # ROUND-04-002-14_4_2
0 qid:00242 1:0.78095238 2:1.00000000 3:0.00000000 4:0.89713839 5:0.00000000 6:1.00000000 7:0.92021975 8:1.00000000 9:0.00000000 10:0.00000000 11:1.00000000 12:1.00000000 13:0.92472708 14:1.00000000 15:0.52721242 # ROUND-04-002-14_2_1
0 qid:00242 1:0.00000000 2:0.00000000 3:0.00000000 4:0.75275831 5:0.00000000 6:0.00000000 7:0.75104365 8:0.00000000 9:0.00000000 10:0.00000000 11:0.64865643 12:0.41215819 13:0.56448638 14:0.25829447 15:0.00000000 # ROUND-04-002-14_3_3
0 qid:00242 1:1.00000000 2:0.00000000 3:0.00000000 4:1.00000000 5:0.00000000 6:0.12337363 7:1.00000000 8:0.12117610 9:0.00000000 10:0.00000000 11:0.64007140 12:0.54683065 13:0.72083555 14:0.00000000 15:1.00000000 # ROUND-04-002-14_1_4
0 qid:00242 1:0.45555556 2:0.41428571 3:0.00000000 4:0.51572440 5:0.00000000 6:0.69520606 7:0.60520934 8:0.70395307 9:0.00000000 10:0.00000000 11:0.36892926 12:0.32819776 13:0.16780405 14:0.52721242 15:0.25829447 # ROUND-04-002-14_5_2
0 qid:00262 1:0.37777778 2:1.00000000 3:0.00000000 4:0.94627485 5:0.00000000 6:0.00000000 7:0.82782663 8:0.00000000 9:0.00000000 10:0.00000000 11:0.58564801 12:0.58564801 13:0.71341115 14:1.00000000 15:0.16283936 # ROUND-06-002-14_5_1
0 qid:00262 1:0.31481481 2:0.55000000 3:0.00000000 4:0.51492207 5:0.00000000 6:1.00000000 7:0.66587115 8:0.98164536 9:0.00000000 10:0.00000000 11:0.73331511 12:0.63664078 13:0.63664078 14:0.00000000 15:1.00000000 # ROUND-06-002-14_8_4
0 qid:00262 1:0.53968254 2:0.00000000 3:0.00000000 4:1.00000000 5:0.00000000 6:0.91159396 7:1.00000000 8:1.00000000 9:0.00000000 10:0.00000000 11:0.87223135 12:0.87719620 13:0.91273243 14:0.05614266 15:0.00000000 # ROUND-06-002-14_1_3
0 qid:00262 1:0.35416667 2:1.00000000 3:0.00000000 4:0.97368592 5:0.00000000 6:0.00000000 7:0.98883757 8:0.00000000 9:0.00000000 10:0.00000000 11:0.65927243 12:0.65927243 13:0.81095774 14:1.00000000 15:0.16283936 # ROUND-06-002-14_3_1
0 qid:00262 1:0.62962963 2:0.46195652 3:0.00000000 4:0.82515506 5:0.00000000 6:0.92315588 7:0.72679982 8:0.72025579 9:0.00000000 10:0.00000000 11:0.91025562 12:0.83751486 13:0.61819829 14:0.16283936 15:0.05614266 # ROUND-06-002-14_4_2
0 qid:00262 1:0.35416667 2:0.00000000 3:0.00000000 4:0.97368592 5:0.00000000 6:0.91159396 7:0.98883757 8:1.00000000 9:0.00000000 10:0.00000000 11:0.81095774 12:0.83160488 13:0.83161694 14:0.05614266 15:0.00000000 # ROUND-06-002-14_3_3
0 qid:00262 1:0.37777778 2:0.00000000 3:0.00000000 4:0.94627485 5:0.00000000 6:0.91159396 7:0.82782663 8:1.00000000 9:0.00000000 10:0.00000000 11:0.71341115 12:0.75524216 13:0.71692777 14:0.05614266 15:0.00000000 # ROUND-06-002-14_5_3
0 qid:00262 1:0.31481481 2:0.46195652 3:0.00000000 4:0.51492207 5:0.00000000 6:0.92315588 7:0.66587115 8:0.72025579 9:0.00000000 10:0.00000000 11:0.44139185 12:0.61707150 13:0.73331511 14:0.16283936 15:0.05614266 # ROUND-06-002-14_8_2
0 qid:00262 1:0.31481481 2:0.00000000 3:0.00000000 4:0.51492207 5:0.00000000 6:0.91159396 7:0.66587115 8:1.00000000 9:0.00000000 10:0.00000000 11:0.61707150 12:0.73331511 13:0.63664078 14:0.05614266 15:0.00000000 # ROUND-06-002-14_8_3
0 qid:00262 1:0.00000000 2:1.00000000 3:0.00000000 4:0.74593426 5:0.00000000 6:0.00000000 7:0.78440906 8:0.00000000 9:0.00000000 10:0.00000000 11:0.58743238 12:0.58743238 13:0.57253057 14:1.00000000 15:0.16283936 # ROUND-06-002-14_2_1
0 qid:00262 1:0.00000000 2:0.46195652 3:0.00000000 4:0.00000000 5:0.00000000 6:0.92315588 7:0.00000000 8:0.72025579 9:0.00000000 10:0.00000000 11:0.03457283 12:0.00000000 13:0.08077888 14:0.16283936 15:0.05614266 # ROUND-06-002-14_9_2
0 qid:00262 1:1.00000000 2:0.00000000 3:0.00000000 4:0.97338410 5:0.00000000 6:0.91159396 7:0.91465005 8:1.00000000 9:0.00000000 10:0.00000000 11:1.00000000 12:0.84004442 13:0.90907390 14:0.05614266 15:0.00000000 # ROUND-06-002-14_7_3
0 qid:00262 1:0.37777778 2:1.00000000 3:0.00000000 4:0.93235511 5:0.00000000 6:0.00000000 7:0.82197860 8:0.00000000 9:0.00000000 10:0.00000000 11:0.72920658 12:0.72920658 13:0.77107914 14:1.00000000 15:0.16283936 # ROUND-06-002-14_6_1
0 qid:00262 1:0.00000000 2:1.00000000 3:0.00000000 4:0.00000000 5:0.00000000 6:0.00000000 7:0.00000000 8:0.00000000 9:0.00000000 10:0.00000000 11:0.03457283 12:0.03457283 13:0.00000000 14:1.00000000 15:0.16283936 # ROUND-06-002-14_9_1
0 qid:00262 1:0.00000000 2:0.46195652 3:0.00000000 4:0.74593426 5:0.00000000 6:0.92315588 7:0.78440906 8:0.72025579 9:0.00000000 10:0.00000000 11:0.58743238 12:0.57253057 13:0.70575987 14:0.16283936 15:0.05614266 # ROUND-06-002-14_2_2
0 qid:00262 1:0.37777778 2:0.55000000 3:0.00000000 4:0.94627485 5:0.00000000 6:1.00000000 7:0.82782663 8:0.98164536 9:0.00000000 10:0.00000000 11:0.75524216 12:0.71692777 13:0.71692777 14:0.00000000 15:1.00000000 # ROUND-06-002-14_5_4
0 qid:00262 1:0.35416667 2:0.55000000 3:0.00000000 4:0.97368592 5:0.00000000 6:1.00000000 7:0.98883757 8:0.98164536 9:0.00000000 10:0.00000000 11:0.83160488 12:0.83161694 13:0.83161694 14:0.00000000 15:1.00000000 # ROUND-06-002-14_3_4
0 qid:00262 1:0.37777778 2:0.00000000 3:0.00000000 4:0.93235511 5:0.00000000 6:0.91159396 7:0.82197860 8:1.00000000 9:0.00000000 10:0.00000000 11:0.77107914 12:0.64440621 13:0.80122026 14:0.05614266 15:0.00000000 # ROUND-06-002-14_6_3
0 qid:00262 1:0.00000000 2:0.55000000 3:0.00000000 4:0.74593426 5:0.00000000 6:1.00000000 7:0.78440906 8:0.98164536 9:0.00000000 10:0.00000000 11:0.70575987 12:0.61912574 13:0.61912574 14:0.00000000 15:1.00000000 # ROUND-06-002-14_2_4
0 qid:00262 1:0.00000000 2:0.00000000 3:0.00000000 4:0.00000000 5:0.00000000 6:0.91159396 7:0.00000000 8:1.00000000 9:0.00000000 10:0.00000000 11:0.00000000 12:0.08077888 13:0.06506799 14:0.05614266 15:0.00000000 # ROUND-06-002-14_9_3
0 qid:00262 1:0.35416667 2:0.46195652 3:0.00000000 4:0.97368592 5:0.00000000 6:0.92315588 7:0.98883757 8:0.72025579 9:0.00000000 10:0.00000000 11:0.65927243 12:0.81095774 13:0.83160488 14:0.16283936 15:0.05614266 # ROUND-06-002-14_3_2
0 qid:00262 1:0.62962963 2:0.00000000 3:0.00000000 4:0.82515506 5:0.00000000 6:0.91159396 7:0.72679982 8:1.00000000 9:0.00000000 10:0.00000000 11:0.83751486 12:0.61819829 13:0.75837858 14:0.05614266 15:0.00000000 # ROUND-06-002-14_4_3
0 qid:00262 1:1.00000000 2:0.46195652 3:0.00000000 4:0.97338410 5:0.00000000 6:0.92315588 7:0.91465005 8:0.72025579 9:0.00000000 10:0.00000000 11:0.88768729 12:1.00000000 13:0.84004442 14:0.16283936 15:0.05614266 # ROUND-06-002-14_7_2
0 qid:00262 1:0.62962963 2:1.00000000 3:0.00000000 4:0.82515506 5:0.00000000 6:0.00000000 7:0.72679982 8:0.00000000 9:0.00000000 10:0.00000000 11:0.91025562 12:0.91025562 13:0.83751486 14:1.00000000 15:0.16283936 # ROUND-06-002-14_4_1
0 qid:00262 1:0.37777778 2:0.55000000 3:0.00000000 4:0.93235511 5:0.00000000 6:1.00000000 7:0.82197860 8:0.98164536 9:0.00000000 10:0.00000000 11:0.64440621 12:0.80122026 13:0.80122026 14:0.00000000 15:1.00000000 # ROUND-06-002-14_6_4
0 qid:00262 1:1.00000000 2:0.55000000 3:0.00000000 4:0.97338410 5:0.00000000 6:1.00000000 7:0.91465005 8:0.98164536 9:0.00000000 10:0.00000000 11:0.84004442 12:0.90907390 13:0.90907390 14:0.00000000 15:1.00000000 # ROUND-06-002-14_7_4
0 qid:00262 1:0.53968254 2:1.00000000 3:0.00000000 4:1.00000000 5:0.00000000 6:0.00000000 7:1.00000000 8:0.00000000 9:0.00000000 10:0.00000000 11:0.79307589 12:0.79307589 13:0.87223135 14:1.00000000 15:0.16283936 # ROUND-06-002-14_1_1
0 qid:00262 1:0.62962963 2:0.55000000 3:0.00000000 4:0.82515506 5:0.00000000 6:1.00000000 7:0.72679982 8:0.98164536 9:0.00000000 10:0.00000000 11:0.61819829 12:0.75837858 13:0.75837858 14:0.00000000 15:1.00000000 # ROUND-06-002-14_4_4
0 qid:00262 1:0.37777778 2:0.46195652 3:0.00000000 4:0.94627485 5:0.00000000 6:0.92315588 7:0.82782663 8:0.72025579 9:0.00000000 10:0.00000000 11:0.58564801 12:0.71341115 13:0.75524216 14:0.16283936 15:0.05614266 # ROUND-06-002-14_5_2
0 qid:00262 1:0.53968254 2:0.46195652 3:0.00000000 4:1.00000000 5:0.00000000 6:0.92315588 7:1.00000000 8:0.72025579 9:0.00000000 10:0.00000000 11:0.79307589 12:0.87223135 13:0.87719620 14:0.16283936 15:0.05614266 # ROUND-06-002-14_1_2
0 qid:00262 1:0.00000000 2:0.00000000 3:0.00000000 4:0.74593426 5:0.00000000 6:0.91159396 7:0.78440906 8:1.00000000 9:0.00000000 10:0.00000000 11:0.57253057 12:0.70575987 13:0.61912574 14:0.05614266 15:0.00000000 # ROUND-06-002-14_2_3
0 qid:00262 1:0.31481481 2:1.00000000 3:0.00000000 4:0.51492207 5:0.00000000 6:0.00000000 7:0.66587115 8:0.00000000 9:0.00000000 10:0.00000000 11:0.44139185 12:0.44139185 13:0.61707150 14:1.00000000 15:0.16283936 # ROUND-06-002-14_8_1
0 qid:00262 1:0.53968254 2:0.55000000 3:0.00000000 4:1.00000000 5:0.00000000 6:1.00000000 7:1.00000000 8:0.98164536 9:0.00000000 10:0.00000000 11:0.87719620 12:0.91273243 13:0.91273243 14:0.00000000 15:1.00000000 # ROUND-06-002-14_1_4
0 qid:00262 1:0.00000000 2:0.55000000 3:0.00000000 4:0.00000000 5:0.00000000 6:1.00000000 7:0.00000000 8:0.98164536 9:0.00000000 10:0.00000000 11:0.08077888 12:0.06506799 13:0.06506799 14:0.00000000 15:1.00000000 # ROUND-06-002-14_9_4
0 qid:00262 1:0.37777778 2:0.46195652 3:0.00000000 4:0.93235511 5:0.00000000 6:0.92315588 7:0.82197860 8:0.72025579 9:0.00000000 10:0.00000000 11:0.72920658 12:0.77107914 13:0.64440621 14:0.16283936 15:0.05614266 # ROUND-06-002-14_6_2
0 qid:00262 1:1.00000000 2:1.00000000 3:0.00000000 4:0.97338410 5:0.00000000 6:0.00000000 7:0.91465005 8:0.00000000 9:0.00000000 10:0.00000000 11:0.88768729 12:0.88768729 13:1.00000000 14:1.00000000 15:0.16283936 # ROUND-06-002-14_7_1
0 qid:00462 1:0.05536332 2:1.00000000 3:0.00000000 4:0.18566161 5:0.00000000 6:1.00000000 7:0.40326936 8:1.00000000 9:0.00000000 10:0.00000000 11:1.00000000 12:0.24881435 13:0.23600061 14:0.15871234 15:1.00000000 # ROUND-06-004-19_3_3
0 qid:00462 1:0.16534181 2:0.00000000 3:0.00000000 4:1.00000000 5:0.00000000 6:0.73622454 7:1.00000000 8:0.81718705 9:0.00000000 10:0.00000000 11:0.20312482 12:0.43565861 13:0.53625983 14:0.00000000 15:0.15871234 # ROUND-06-004-19_2_2
0 qid:00462 1:0.75294118 2:0.24877250 3:0.00000000 4:0.00000000 5:0.00000000 6:0.00000000 7:0.00000000 8:0.00000000 9:0.00000000 10:0.00000000 11:0.00000000 12:0.00000000 13:0.28156852 14:1.00000000 15:0.00000000 # ROUND-06-004-19_1_1
0 qid:00462 1:0.00000000 2:0.00000000 3:0.00000000 4:0.43742546 5:0.00000000 6:0.73622454 7:0.79357944 8:0.81718705 9:0.00000000 10:0.00000000 11:0.23922839 12:0.19290211 13:0.40359681 14:0.00000000 15:0.15871234 # ROUND-06-004-19_6_2
0 qid:00462 1:1.00000000 2:1.00000000 3:0.00000000 4:0.21745191 5:0.00000000 6:1.00000000 7:0.15193514 8:1.00000000 9:0.00000000 10:0.00000000 11:0.01677193 12:0.66173491 13:0.65596477 14:0.15871234 15:1.00000000 # ROUND-06-004-19_4_3
0 qid:00462 1:0.16534181 2:0.24877250 3:0.00000000 4:1.00000000 5:0.00000000 6:0.00000000 7:1.00000000 8:0.00000000 9:0.00000000 10:0.00000000 11:0.20312482 12:0.20312482 13:0.42603206 14:1.00000000 15:0.00000000 # ROUND-06-004-19_2_1
0 qid:00462 1:0.00000000 2:0.24877250 3:0.00000000 4:0.43742546 5:0.00000000 6:0.00000000 7:0.79357944 8:0.00000000 9:0.00000000 10:0.00000000 11:0.23922839 12:0.23922839 13:0.17913461 14:1.00000000 15:0.00000000 # ROUND-06-004-19_6_1
0 qid:00462 1:0.75294118 2:1.00000000 3:0.00000000 4:0.00000000 5:0.00000000 6:1.00000000 7:0.00000000 8:1.00000000 9:0.00000000 10:0.00000000 11:0.29361800 12:0.42567495 13:0.41587810 14:0.15871234 15:1.00000000 # ROUND-06-004-19_1_3
0 qid:00462 1:0.16534181 2:1.00000000 3:0.00000000 4:1.00000000 5:0.00000000 6:1.00000000 7:1.00000000 8:1.00000000 9:0.00000000 10:0.00000000 11:0.43565861 12:0.54403765 13:0.53625983 14:0.15871234 15:1.00000000 # ROUND-06-004-19_2_3
0 qid:00462 1:0.05536332 2:0.00000000 3:0.00000000 4:0.18566161 5:0.00000000 6:0.73622454 7:0.40326936 8:0.81718705 9:0.00000000 10:0.00000000 11:0.10710013 12:1.00000000 13:0.23600061 14:0.00000000 15:0.15871234 # ROUND-06-004-19_3_2
0 qid:00462 1:0.05536332 2:0.24877250 3:0.00000000 4:0.18566161 5:0.00000000 6:0.00000000 7:0.40326936 8:0.00000000 9:0.00000000 10:0.00000000 11:0.10710013 12:0.10710013 13:1.00000000 14:1.00000000 15:0.00000000 # ROUND-06-004-19_3_1
0 qid:00462 1:1.00000000 2:0.00000000 3:0.00000000 4:0.21745191 5:0.00000000 6:0.73622454 7:0.15193514 8:0.81718705 9:0.00000000 10:0.00000000 11:0.01653476 12:0.01677193 13:0.65596477 14:0.00000000 15:0.15871234 # ROUND-06-004-19_4_2
0 qid:00462 1:0.02476780 2:0.24877250 3:0.00000000 4:0.15301410 5:0.00000000 6:0.00000000 7:0.44673495 8:0.00000000 9:0.00000000 10:0.00000000 11:0.21202178 12:0.21202178 13:0.19436754 14:1.00000000 15:0.00000000 # ROUND-06-004-19_5_1
0 qid:00462 1:0.00000000 2:1.00000000 3:0.00000000 4:0.43742546 5:0.00000000 6:1.00000000 7:0.79357944 8:1.00000000 9:0.00000000 10:0.00000000 11:0.19290211 12:0.41359964 13:0.40359681 14:0.15871234 15:1.00000000 # ROUND-06-004-19_6_3
0 qid:00462 1:0.75294118 2:0.00000000 3:0.00000000 4:0.00000000 5:0.00000000 6:0.73622454 7:0.00000000 8:0.81718705 9:0.00000000 10:0.00000000 11:0.00000000 12:0.29361800 13:0.41587810 14:0.00000000 15:0.15871234 # ROUND-06-004-19_1_2
0 qid:00462 1:1.00000000 2:0.24877250 3:0.00000000 4:0.21745191 5:0.00000000 6:0.00000000 7:0.15193514 8:0.00000000 9:0.00000000 10:0.00000000 11:0.01653476 12:0.01653476 13:0.00000000 14:1.00000000 15:0.00000000 # ROUND-06-004-19_4_1
0 qid:00462 1:0.02476780 2:0.00000000 3:0.00000000 4:0.15301410 5:0.00000000 6:0.73622454 7:0.44673495 8:0.81718705 9:0.00000000 10:0.00000000 11:0.21202178 12:0.20787955 13:0.28362268 14:0.00000000 15:0.15871234 # ROUND-06-004-19_5_2
0 qid:00462 1:0.02476780 2:1.00000000 3:0.00000000 4:0.15301410 5:0.00000000 6:1.00000000 7:0.44673495 8:1.00000000 9:0.00000000 10:0.00000000 11:0.20787955 12:0.29563771 13:0.28362268 14:0.15871234 15:1.00000000 # ROUND-06-004-19_5_3
0 qid:00442 1:0.30000000 2:1.00000000 3:0.00000000 4:0.57823796 5:0.00000000 6:1.00000000 7:0.72289266 8:1.00000000 9:0.00000000 10:0.00000000 11:0.71943776 12:0.76281691 13:0.74760683 14:0.00000000 15:1.00000000 # ROUND-04-004-19_5_2
0 qid:00442 1:0.00000000 2:0.00000000 3:0.00000000 4:0.14599048 5:0.00000000 6:0.00000000 7:0.09824688 8:0.00000000 9:0.00000000 10:0.00000000 11:0.36149773 12:0.26328831 13:0.00000000 14:1.00000000 15:0.00000000 # ROUND-04-004-19_4_1
0 qid:00442 1:0.35294118 2:1.00000000 3:0.00000000 4:0.55920998 5:0.00000000 6:1.00000000 7:0.48084183 8:1.00000000 9:0.00000000 10:0.00000000 11:0.46170374 12:0.41809933 13:0.38078321 14:0.00000000 15:1.00000000 # ROUND-04-004-19_3_2
0 qid:00442 1:0.35294118 2:0.00000000 3:0.00000000 4:0.55920998 5:0.00000000 6:0.00000000 7:0.48084183 8:0.00000000 9:0.00000000 10:0.00000000 11:0.46170374 12:0.33627098 13:0.38078321 14:1.00000000 15:0.00000000 # ROUND-04-004-19_3_1
0 qid:00442 1:0.00000000 2:1.00000000 3:0.00000000 4:0.14599048 5:0.00000000 6:1.00000000 7:0.09824688 8:1.00000000 9:0.00000000 10:0.00000000 11:0.36149773 12:0.06026342 13:0.00000000 14:0.00000000 15:1.00000000 # ROUND-04-004-19_4_2
0 qid:00442 1:1.00000000 2:0.00000000 3:0.00000000 4:0.00000000 5:0.00000000 6:0.00000000 7:0.00000000 8:0.00000000 9:0.00000000 10:0.00000000 11:0.00000000 12:0.00000000 13:0.87849595 14:1.00000000 15:0.00000000 # ROUND-04-004-19_1_1
0 qid:00442 1:0.30769231 2:1.00000000 3:0.00000000 4:1.00000000 5:0.00000000 6:1.00000000 7:1.00000000 8:1.00000000 9:0.00000000 10:0.00000000 11:1.00000000 12:1.00000000 13:1.00000000 14:0.00000000 15:1.00000000 # ROUND-04-004-19_2_2
0 qid:00442 1:1.00000000 2:1.00000000 3:0.00000000 4:0.00000000 5:0.00000000 6:1.00000000 7:0.00000000 8:1.00000000 9:0.00000000 10:0.00000000 11:0.00000000 12:0.88581820 13:0.87849595 14:0.00000000 15:1.00000000 # ROUND-04-004-19_1_2
0 qid:00442 1:0.30769231 2:0.00000000 3:0.00000000 4:1.00000000 5:0.00000000 6:0.00000000 7:1.00000000 8:0.00000000 9:0.00000000 10:0.00000000 11:1.00000000 12:0.72832631 13:1.00000000 14:1.00000000 15:0.00000000 # ROUND-04-004-19_2_1
0 qid:00442 1:0.30000000 2:0.00000000 3:0.00000000 4:0.57823796 5:0.00000000 6:0.00000000 7:0.72289266 8:0.00000000 9:0.00000000 10:0.00000000 11:0.71943776 12:0.52398545 13:0.74760683 14:1.00000000 15:0.00000000 # ROUND-04-004-19_5_1
0 qid:00942 1:1.00000000 2:0.37530864 3:0.00000000 4:0.00000000 5:0.00000000 6:0.97454191 7:0.00000000 8:0.93060469 9:0.00000000 10:0.00000000 11:0.21610808 12:0.21610808 13:0.05841128 14:1.00000000 15:0.52877583 # ROUND-04-009-02_2_1
0 qid:00942 1:0.00000000 2:1.00000000 3:0.00000000 4:0.84165960 5:0.00000000 6:0.53437732 7:0.81780049 8:0.54798156 9:0.00000000 10:0.00000000 11:0.66772129 12:0.39479223 13:0.31156439 14:0.52877583 15:0.33243313 # ROUND-04-009-02_3_2
0 qid:00942 1:0.00000000 2:0.37530864 3:0.00000000 4:0.84165960 5:0.00000000 6:0.97454191 7:0.81780049 8:0.93060469 9:0.00000000 10:0.00000000 11:0.66772129 12:0.66772129 13:0.43775533 14:1.00000000 15:0.52877583 # ROUND-04-009-02_3_1
0 qid:00942 1:1.00000000 2:0.03720930 3:0.00000000 4:0.00000000 5:0.00000000 6:1.00000000 7:0.00000000 8:1.00000000 9:0.00000000 10:0.00000000 11:0.14748077 12:0.13208429 13:0.14645831 14:0.20908151 15:1.00000000 # ROUND-04-009-02_2_5
0 qid:00942 1:0.00000000 2:0.00000000 3:0.00000000 4:0.84165960 5:0.00000000 6:0.00000000 7:0.81780049 8:0.07076046 9:0.00000000 10:0.00000000 11:0.39479223 12:0.28098618 13:0.30348623 14:0.33243313 15:0.00000000 # ROUND-04-009-02_3_3
0 qid:00942 1:1.00000000 2:0.18823529 3:0.00000000 4:0.00000000 5:0.00000000 6:0.05900860 7:0.00000000 8:0.00000000 9:0.00000000 10:0.00000000 11:0.00000000 12:0.14748077 13:0.14645831 14:0.00000000 15:0.20908151 # ROUND-04-009-02_2_4
0 qid:00942 1:0.45115090 2:0.18823529 3:0.00000000 4:1.00000000 5:0.00000000 6:0.05900860 7:1.00000000 8:0.00000000 9:0.00000000 10:0.00000000 11:0.56872807 12:0.60961583 13:1.00000000 14:0.00000000 15:0.20908151 # ROUND-04-009-02_1_4
0 qid:00942 1:0.45115090 2:0.00000000 3:0.00000000 4:1.00000000 5:0.00000000 6:0.00000000 7:1.00000000 8:0.07076046 9:0.00000000 10:0.00000000 11:0.83430274 12:0.56872807 13:0.67595703 14:0.33243313 15:0.00000000 # ROUND-04-009-02_1_3
0 qid:00942 1:0.45115090 2:1.00000000 3:0.00000000 4:1.00000000 5:0.00000000 6:0.53437732 7:1.00000000 8:0.54798156 9:0.00000000 10:0.00000000 11:1.00000000 12:0.83430274 13:0.63061967 14:0.52877583 15:0.33243313 # ROUND-04-009-02_1_2
